,artists,album_name,track_name,popularity,explicit,danceability,energy,speechiness,instrumentalness,tempo,track_genre,duration(mm:ss),year,title,category,nominee
2194,George Jones,George Jones - 16 Biggest Hits,He Stopped Loving Her Today,54,False,Poco bailable,0.232,0.0366,0.000548,144.788,honky-tonk,03:17,1980,23rd Annual GRAMMY Awards  (1980),"Best Country Vocal Performance, Male",True
2195,George Jones,Super Hits,He Stopped Loving Her Today,54,False,Poco bailable,0.173,0.0321,0.000111,72.103,honky-tonk,03:15,1980,23rd Annual GRAMMY Awards  (1980),"Best Country Vocal Performance, Male",True
2196,George Jones,I Am What I Am (Expanded Edition),He Stopped Loving Her Today,56,False,Poco bailable,0.21,0.0334,0.000138,144.25,honky-tonk,03:15,1980,23rd Annual GRAMMY Awards  (1980),"Best Country Vocal Performance, Male",True
2197,George Jones,Love Songs,He Stopped Loving Her Today,22,False,Poco bailable,0.208,0.0343,9.09e-05,144.134,honky-tonk,03:15,1980,23rd Annual GRAMMY Awards  (1980),"Best Country Vocal Performance, Male",True
2198,George Jones,Hits I Missed And One I Didn't,He Stopped Loving Her Today,13,False,Poco bailable,0.3,0.0251,1.9e-06,72.073,honky-tonk,03:21,1980,23rd Annual GRAMMY Awards  (1980),"Best Country Vocal Performance, Male",True
2199,George Jones,The Essential George Jones: The Spirit Of Country,He Stopped Loving Her Today,12,False,Poco bailable,0.174,0.0339,3.02e-05,144.714,honky-tonk,03:17,1980,23rd Annual GRAMMY Awards  (1980),"Best Country Vocal Performance, Male",True
2200,Ray Price,Golden Hits,Funny How Time Slips Away,19,False,Poco bailable,0.259,0.0326,0.0585,85.436,honky-tonk,02:53,1994,37th Annual GRAMMY Awards  (1994),Best Pop Vocal Collaboration,True
2201,George Jones,More Country Fun,Choices,19,False,Poco bailable,0.349,0.0275,0.0,138.085,honky-tonk,03:26,1999,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,True
2202,George Jones,Cold Hard Truth,Choices,51,False,Poco bailable,0.349,0.0275,0.0,138.085,honky-tonk,03:26,1999,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,True
2203,Leon Payne,Early Country and Western from Bullet Records of Nashville,Lost Highway,14,False,Poco bailable,0.423,0.0354,0.0,155.094,honky-tonk,02:40,2007,50th Annual GRAMMY Awards  (2007),Best Country Collaboration With Vocals,True
2204,Jason & The Scorchers,Fervor / Lost & Found,Lost Highway,23,False,Poco bailable,0.981,0.178,0.0108,171.221,power-pop,02:01,2007,50th Annual GRAMMY Awards  (2007),Best Country Collaboration With Vocals,True
2205,Hank Williams,The Ultimate Collection,There's A Tear In My Beer,13,False,Poco bailable,0.149,0.0281,0.000279,140.631,honky-tonk,02:48,1989,32nd Annual GRAMMY Awards  (1989),Best Country Vocal Collaboration,True
2206,Hank Williams;Drifting Cowboys,The Original Singles Collection . . . Plus,I Can't Help It (If I'm Still In Love With You),14,False,Bailable,0.149,0.0415,0.0,116.096,honky-tonk,02:24,1975,18th Annual GRAMMY Awards  (1975),"Best Country Vocal Performance, Female",True
2207,Hank Williams;Drifting Cowboys,Ramblin’ Man (Undubbed Edition),I Can't Help It (If I'm Still In Love With You),37,False,Bailable,0.213,0.0392,0.0,116.091,honky-tonk,02:25,1975,18th Annual GRAMMY Awards  (1975),"Best Country Vocal Performance, Female",True
2208,Floyd Cramer,The Essential Floyd Cramer,Java,14,False,Poco bailable,0.644,0.0344,0.523,88.814,honky-tonk,02:01,1963,6th Annual GRAMMY Awards  (1963),Best Performance By An Orchestra Or Instrumentalist With Orchestra - Primarily Not Jazz Or For Dancing,True
2209,George Jones,Hits I Missed And One I Didn't,Busted,11,False,Poco bailable,0.559,0.0249,0.0,144.79,honky-tonk,02:48,1963,6th Annual GRAMMY Awards  (1963),Best Rhythm & Blues Recording,True
2210,Little Apple Band,Favorite Songs from Phineas and Ferb - The Maximum Collection,Busted,8,False,Bailable,0.749,0.205,2.65e-05,102.045,kids,01:40,1963,6th Annual GRAMMY Awards  (1963),Best Rhythm & Blues Recording,True
2211,Lefty Frizzell,Puttin' On,Almost Persuaded,12,False,Poco bailable,0.254,0.0274,0.00218,81.845,honky-tonk,03:08,1966,9th Annual GRAMMY Awards  (1966),Best Country & Western Recording,True
2212,Lefty Frizzell,Puttin' On,Almost Persuaded,12,False,Poco bailable,0.254,0.0274,0.00218,81.845,honky-tonk,03:08,1966,9th Annual GRAMMY Awards  (1966),"Best Country & Western Vocal Performance, Male",True
2213,Floyd Cramer,Collector's Series,Blue Eyes Crying In The Rain,31,False,Bailable,0.167,0.0292,0.78,100.772,honky-tonk,02:18,1975,18th Annual GRAMMY Awards  (1975),"Best Country Vocal Performance, Male",True
2214,INNA,Inna,Bad Boys,48,False,Bailable,0.754,0.0565,6.53e-05,95.048,house,02:46,1993,36th Annual GRAMMY Awards  (1993),Best Reggae Album,True
2215,Mokhov,Perfect Dream,Fly Away,16,False,Poco bailable,0.732,0.0725,4.18e-05,140.011,idm,04:10,1998,41st Annual GRAMMY Awards  (1998),Best Male Rock Vocal Performance,True
2216,Lenny Kravitz,90's Music Grandi Successi,Fly Away,0,False,Poco bailable,0.868,0.0526,0.0,160.021,rock,03:41,1998,41st Annual GRAMMY Awards  (1998),Best Male Rock Vocal Performance,True
2217,Ocoeur,Reversed,Timeless,12,False,Poco bailable,0.345,0.137,0.8,180.033,idm,04:58,1986,29th Annual GRAMMY Awards  (1986),"Best Jazz Vocal Performance, Female",True
2218,HXGO,Timeless,Timeless,23,False,Bailable,0.816,0.0364,0.0379,159.97,sad,03:43,1986,29th Annual GRAMMY Awards  (1986),"Best Jazz Vocal Performance, Female",True
2219,Melorman,After Noon,Celia,12,False,Poco bailable,0.469,0.0353,0.113,89.994,idm,04:57,2019,62nd Annual GRAMMY Awards  (2019),Best World Music Album,True
2220,Joan Sebastian,Gracias Por Tanto Amor,Celia,42,False,Bailable,0.262,0.0324,0.000156,116.13,r-n-b,04:17,2019,62nd Annual GRAMMY Awards  (2019),Best World Music Album,True
2221,Luke Vibert,Luke Vibert presents Rave Hop,Lover,10,False,Bailable,0.926,0.0365,0.169,108.008,idm,04:13,2019,62nd Annual GRAMMY Awards  (2019),Best Pop Vocal Album,True
2222,Young Cister,Lover,Lover,40,False,Bailable,0.533,0.0489,7.32e-05,145.004,latino,02:30,2019,62nd Annual GRAMMY Awards  (2019),Best Pop Vocal Album,True
2223,Diljit Dosanjh,MoonChild Era,Lover,71,False,Bailable,0.587,0.113,0.0,119.936,pop-film,03:10,2019,62nd Annual GRAMMY Awards  (2019),Best Pop Vocal Album,True
2224,Taylor Swift,Autumn Vibes 2022,Lover,0,False,Poco bailable,0.543,0.0915,1.57e-05,68.505,pop,03:41,2019,62nd Annual GRAMMY Awards  (2019),Best Pop Vocal Album,True
2225,Diljit Dosanjh,MoonChild Era,Lover,71,False,Bailable,0.587,0.113,0.0,119.936,pop,03:10,2019,62nd Annual GRAMMY Awards  (2019),Best Pop Vocal Album,True
2226,Taylor Swift,Lover,Lover,85,False,Poco bailable,0.543,0.0919,1.58e-05,68.534,pop,03:41,2019,62nd Annual GRAMMY Awards  (2019),Best Pop Vocal Album,True
2227,Otto Knows;Dice Of Nights;Alex Aris,Lover,Lover,54,False,Poco bailable,0.873,0.0773,0.846,124.982,progressive-house,03:35,2019,62nd Annual GRAMMY Awards  (2019),Best Pop Vocal Album,True
2228,TV Girl,French Exit,Lovers Rock,83,False,Poco bailable,0.871,0.0397,0.00545,104.97,indie-pop,03:33,2001,44th Annual GRAMMY Awards  (2001),Best Pop Vocal Album,True
2229,TV Girl,French Exit,Lovers Rock,83,False,Poco bailable,0.871,0.0397,0.00545,104.97,indie,03:33,2001,44th Annual GRAMMY Awards  (2001),Best Pop Vocal Album,True
2230,Marilyn Manson,God's Gonna Cut You Down,God's Gonna Cut You Down,57,False,Poco bailable,0.754,0.0424,0.0,82.009,industrial,02:40,2007,50th Annual GRAMMY Awards  (2007),Best Short Form Music Video,True
2231,NYXX;Aesthetic Perfection,Voodoo,Voodoo,52,False,Poco bailable,0.576,0.0324,0.0,99.978,industrial,04:19,2000,43rd Annual GRAMMY Awards  (2000),Best R&B Album,True
2232,Nine Inch Nails,Broken,Wish,56,True,Poco bailable,0.989,0.0754,0.355,135.053,industrial,03:46,1992,35th Annual GRAMMY Awards  (1992),Best Metal Performance,True
2233,NJ;Mary Ann Alexander,Wish Hope Fly,Wish,41,False,Poco bailable,0.59,0.214,0.0,169.791,malay,03:03,1992,35th Annual GRAMMY Awards  (1992),Best Metal Performance,True
2234,NJ,Wish Hope Fly,Wish,26,False,Poco bailable,0.59,0.2,0.0,169.938,malay,03:03,1992,35th Annual GRAMMY Awards  (1992),Best Metal Performance,True
2235,Ellen Allien,Berlinette,Wish,17,False,Bailable,0.832,0.125,0.515,134.018,minimal-techno,04:49,1992,35th Annual GRAMMY Awards  (1992),Best Metal Performance,True
2236,Choi Yuree,"Hometown Cha-Cha-Cha, Pt. 4 (Original Television Soundtrack)",Wish,57,False,Poco bailable,0.137,0.0332,0.000171,113.979,singer-songwriter,03:57,1992,35th Annual GRAMMY Awards  (1992),Best Metal Performance,True
2237,Choi Yuree,"Hometown Cha-Cha-Cha, Pt. 4 (Original Television Soundtrack)",Wish,57,False,Poco bailable,0.137,0.0332,0.000171,113.979,songwriter,03:57,1992,35th Annual GRAMMY Awards  (1992),Best Metal Performance,True
2238,Priest,Cyberhead,Indestructible,22,False,Poco bailable,0.791,0.0343,0.000408,125.021,industrial,03:27,2019,62nd Annual GRAMMY Awards  (2019),"Best Latin Rock, Urban or Alternative Album",True
2239,Disturbed,Indestructible (Deluxe Edition),Indestructible,69,False,Poco bailable,0.966,0.0733,0.124,179.956,metal,04:38,2019,62nd Annual GRAMMY Awards  (2019),"Best Latin Rock, Urban or Alternative Album",True
2240,Priest,Cyberhead,Indestructible,22,False,Poco bailable,0.791,0.0343,0.000408,125.021,synth-pop,03:27,2019,62nd Annual GRAMMY Awards  (2019),"Best Latin Rock, Urban or Alternative Album",True
2241,Suicide Commando,Goddestruktor,Jesus Freak,20,True,Poco bailable,0.996,0.087,0.0,75.006,industrial,04:10,1996,39th Annual GRAMMY Awards  (1996),Best Rock Gospel Album,True
2242,Static-X,Cannibal,Reptile,21,False,Bailable,0.986,0.236,1.28e-05,112.46,industrial,02:30,2001,44th Annual GRAMMY Awards  (2001),Best Pop Instrumental Performance,True
2243,SarrSew,Reptile,Reptile,3,False,No bailable,0.306,0.0377,0.0911,159.983,iranian,03:17,2001,44th Annual GRAMMY Awards  (2001),Best Pop Instrumental Performance,True
2244,Periphery,Periphery IV: HAIL STAN,Reptile,44,True,No bailable,0.91,0.117,0.000716,118.375,metalcore,16:43,2001,44th Annual GRAMMY Awards  (2001),Best Pop Instrumental Performance,True
2245,Farzad Golpayegani,Five,80,3,False,Poco bailable,0.869,0.0656,0.667,119.923,iranian,04:13,2005,48th Annual GRAMMY Awards  (2005),Best Traditional Blues Album,True
2246,Idlefon;Kamyar Behbahani,Submarine,Homecoming,0,False,No bailable,0.382,0.0362,0.837,123.964,iranian,04:46,2019,62nd Annual GRAMMY Awards  (2019),Best Music Film,True
2247,Idlefon;Kamyar Behbahani,Submarine,Homecoming,0,False,No bailable,0.382,0.0362,0.837,123.964,iranian,04:46,1991,34th Annual GRAMMY Awards  (1991),Best Southern Gospel Album,True
2248,Blackstreet;Dr. Dre;Queen Pen,Another Level,No Diggity,77,False,Bailable,0.646,0.288,0.0,88.634,j-dance,05:04,1997,40th Annual GRAMMY Awards  (1997),Best R&B Performance By A Duo Or Group With Vocal,True
2249,Blackstreet;Dr. Dre;Queen Pen,Another Level,No Diggity,77,False,Bailable,0.646,0.288,0.0,88.634,j-pop,05:04,1997,40th Annual GRAMMY Awards  (1997),Best R&B Performance By A Duo Or Group With Vocal,True
2250,Blackstreet;Dr. Dre;Queen Pen,Another Level,No Diggity,77,False,Bailable,0.646,0.288,0.0,88.634,r-n-b,05:04,1997,40th Annual GRAMMY Awards  (1997),Best R&B Performance By A Duo Or Group With Vocal,True
2251,Blackstreet;Dr. Dre;Queen Pen,Another Level,No Diggity,77,False,Bailable,0.646,0.288,0.0,88.634,soul,05:04,1997,40th Annual GRAMMY Awards  (1997),Best R&B Performance By A Duo Or Group With Vocal,True
2252,Rhumba,Journey,Journey,24,False,Poco bailable,0.436,0.365,0.0,95.104,j-dance,03:43,1994,37th Annual GRAMMY Awards  (1994),Best Large Jazz Ensemble Performance,True
2253,Beenie Man,Reggae Max Part 2: Beenie Man,Going Away,22,False,Poco bailable,0.537,0.198,0.0,80.027,j-dance,03:40,1986,29th Annual GRAMMY Awards  (1986),"Best Soul Gospel Performance, Male",True
2254,Vybz Kartel,Come Home,Come Home,22,False,Poco bailable,0.62,0.091,5e-05,127.161,j-dance,03:20,2019,62nd Annual GRAMMY Awards  (2019),Best R&B Performance,True
2255,OneRepublic,Dreaming Out Loud,Come Home,48,False,Poco bailable,0.155,0.0286,9.32e-06,75.003,piano,04:21,2019,62nd Annual GRAMMY Awards  (2019),Best R&B Performance,True
2256,ALPHA 9,Come Home,Come Home,55,False,Poco bailable,0.827,0.0451,0.911,128.059,progressive-house,03:46,2019,62nd Annual GRAMMY Awards  (2019),Best R&B Performance,True
2257,ALPHA 9,Come Home,Come Home,55,False,Poco bailable,0.827,0.0451,0.911,128.059,trance,03:46,2019,62nd Annual GRAMMY Awards  (2019),Best R&B Performance,True
2258,Mavado,Gangsta For Life: The Symphony Of David Brooks,Don't Cry,21,False,Bailable,0.922,0.388,0.0,90.12,j-dance,02:21,1989,32nd Annual GRAMMY Awards  (1989),"Best Gospel Vocal Performance, Female",True
2259,Teejay;Panta Son,Work It,Work It,19,True,Bailable,0.853,0.0751,1.24e-06,99.988,j-dance,02:53,2003,46th Annual GRAMMY Awards  (2003),Best Female Rap Solo Performance,True
2260,BABYMETAL;Tim Henson;Scott LePage,METAL GALAXY,Brand New Day,42,False,Poco bailable,0.891,0.0339,4.23e-06,105.007,j-idol,04:08,1999,42nd Annual GRAMMY Awards  (1999),Best Male Pop Vocal Performance,True
2261,BABYMETAL;Tim Henson;Scott LePage,METAL GALAXY,Brand New Day,42,False,Poco bailable,0.891,0.0339,4.23e-06,105.007,j-idol,04:08,1999,42nd Annual GRAMMY Awards  (1999),Best Pop Album,True
2262,Living Room,Balearic Deep-House Winter 2022,Brand New Day,0,False,Bailable,0.733,0.0431,0.87,124.977,jazz,04:12,1999,42nd Annual GRAMMY Awards  (1999),Best Male Pop Vocal Performance,True
2263,Living Room,Balearic Deep-House Winter 2022,Brand New Day,0,False,Bailable,0.733,0.0431,0.87,124.977,jazz,04:12,1999,42nd Annual GRAMMY Awards  (1999),Best Pop Album,True
2264,Jack Hartmann,Super Fun Learning Songs,Brand New Day,10,False,Bailable,0.627,0.0397,0.0,120.343,kids,02:01,1999,42nd Annual GRAMMY Awards  (1999),Best Male Pop Vocal Performance,True
2265,Jack Hartmann,Super Fun Learning Songs,Brand New Day,10,False,Bailable,0.627,0.0397,0.0,120.343,kids,02:01,1999,42nd Annual GRAMMY Awards  (1999),Best Pop Album,True
2266,PassCode,Ex libris PassCode,Ray,42,False,Poco bailable,0.981,0.111,0.0045,97.98,j-idol,03:46,2005,48th Annual GRAMMY Awards  (2005),"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",True
2267,Avoure,This Time / Ray,Ray,47,False,Poco bailable,0.714,0.033,0.944,121.985,techno,06:54,2005,48th Annual GRAMMY Awards  (2005),"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",True
2268,Norah Jones,Desayuno en calma,Come Away With Me,0,False,Poco bailable,0.126,0.0323,0.0,80.567,j-pop,03:17,2002,45th Annual GRAMMY Awards  (2002),Album Of The Year,True
2269,Norah Jones,Desayuno en calma,Come Away With Me,0,False,Poco bailable,0.126,0.0323,0.0,80.567,j-pop,03:17,2002,45th Annual GRAMMY Awards  (2002),Best Pop Vocal Album,True
2270,Norah Jones,Come Away With Me (Super Deluxe Edition),Come Away With Me,74,False,Poco bailable,0.141,0.0308,2.81e-06,76.64,j-pop,03:18,2002,45th Annual GRAMMY Awards  (2002),Album Of The Year,True
2271,Norah Jones,Come Away With Me (Super Deluxe Edition),Come Away With Me,74,False,Poco bailable,0.141,0.0308,2.81e-06,76.64,j-pop,03:18,2002,45th Annual GRAMMY Awards  (2002),Best Pop Vocal Album,True
2272,Norah Jones,Desayuno en calma,Come Away With Me,0,False,Poco bailable,0.126,0.0323,0.0,80.567,jazz,03:17,2002,45th Annual GRAMMY Awards  (2002),Album Of The Year,True
2273,Norah Jones,Desayuno en calma,Come Away With Me,0,False,Poco bailable,0.126,0.0323,0.0,80.567,jazz,03:17,2002,45th Annual GRAMMY Awards  (2002),Best Pop Vocal Album,True
2274,Norah Jones,Come Away With Me (Super Deluxe Edition),Come Away With Me,74,False,Poco bailable,0.141,0.0308,2.81e-06,76.64,jazz,03:18,2002,45th Annual GRAMMY Awards  (2002),Album Of The Year,True
2275,Norah Jones,Come Away With Me (Super Deluxe Edition),Come Away With Me,74,False,Poco bailable,0.141,0.0308,2.81e-06,76.64,jazz,03:18,2002,45th Annual GRAMMY Awards  (2002),Best Pop Vocal Album,True
2276,Jack Jones,The Greatest Jazz Mix,Wives And Lovers,0,False,Poco bailable,0.511,0.0318,0.0,129.251,j-pop,02:29,1963,6th Annual GRAMMY Awards  (1963),"Best Vocal Performance, Male",True
2277,Tommy heavenly6,Heavy Starry Heavenly,Pray,50,False,Poco bailable,0.956,0.0939,0.0278,178.05,j-pop,04:31,2005,48th Annual GRAMMY Awards  (2005),Best Gospel Performance,True
2278,Tommy heavenly6,Heavy Starry Heavenly,Pray,50,False,Poco bailable,0.956,0.0939,0.0278,178.05,j-pop,04:31,1999,42nd Annual GRAMMY Awards  (1999),Best Rock Gospel Album,True
2279,Bobby Darin,Hello Dolly To Goodbye Charlie,Call Me Irresponsible,59,False,Poco bailable,0.347,0.0369,0.0,125.485,j-rock,02:04,2007,50th Annual GRAMMY Awards  (2007),Best Traditional Pop Vocal Album,True
2280,Bobby Darin,Hello Dolly To Goodbye Charlie,Call Me Irresponsible,59,False,Poco bailable,0.347,0.0369,0.0,125.485,rock-n-roll,02:04,2007,50th Annual GRAMMY Awards  (2007),Best Traditional Pop Vocal Album,True
2281,Bobby Darin,Hello Dolly To Goodbye Charlie,Call Me Irresponsible,59,False,Poco bailable,0.347,0.0369,0.0,125.485,rockabilly,02:04,2007,50th Annual GRAMMY Awards  (2007),Best Traditional Pop Vocal Album,True
2282,The Green,Ways & Means,Love Is Strong,32,False,Bailable,0.559,0.0612,3.65e-06,143.982,j-rock,03:37,1994,37th Annual GRAMMY Awards  (1994),"Best Music Video, Short Form",True
2283,Nat King Cole,christmas but not christmas songs,L-O-V-E,0,False,Poco bailable,0.373,0.0801,0.0,78.231,jazz,02:35,1972,15th Annual GRAMMY Awards  (1972),Best Gospel Performance (Other Than Soul Gospel),True
2284,Nat King Cole,Christmas Vibes But Not Christmas Songs,L-O-V-E,0,False,Poco bailable,0.373,0.0801,0.0,78.231,jazz,02:35,1972,15th Annual GRAMMY Awards  (1972),Best Gospel Performance (Other Than Soul Gospel),True
2285,Nat King Cole,pov: you are an christmas elf,L-O-V-E,0,False,Poco bailable,0.373,0.0801,0.0,78.231,jazz,02:35,1972,15th Annual GRAMMY Awards  (1972),Best Gospel Performance (Other Than Soul Gospel),True
2286,Nat King Cole,L-O-V-E,L-O-V-E,71,False,Poco bailable,0.373,0.0801,0.0,78.231,jazz,02:35,1972,15th Annual GRAMMY Awards  (1972),Best Gospel Performance (Other Than Soul Gospel),True
2287,Louis Armstrong,"Hello, Dolly! (Remastered)","Hello, Dolly!",62,False,No bailable,0.405,0.0,0.00114,0.0,jazz,02:27,1964,7th Annual GRAMMY Awards  (1964),"Best Vocal Performance, Male",True
2288,Mel Tormé,Christmas time but not Christmas songs 2022,Games People Play,0,False,Poco bailable,0.462,0.0424,0.0,119.718,jazz,02:47,1969,12th Annual GRAMMY Awards  (1969),Best Contemporary Song,True
2289,Mel Tormé,Christmas time but not Christmas songs 2022,Games People Play,0,False,Poco bailable,0.462,0.0424,0.0,119.718,jazz,02:47,1969,12th Annual GRAMMY Awards  (1969),Best R&B Instrumental Performance,True
2290,BTS,MAP OF THE SOUL : 7,Respect,64,False,Bailable,0.838,0.116,0.0,91.463,k-pop,03:57,1967,10th Annual GRAMMY Awards  (1967),Best Rhythm & Blues Recording,True
2291,BTS,MAP OF THE SOUL : 7,Respect,64,False,Bailable,0.838,0.116,0.0,91.463,k-pop,03:57,1967,10th Annual GRAMMY Awards  (1967),"Best Rhythm & Blues Solo Vocal Performance, Female",True
2292,Grandmaster Slice,Electric Slide (Shall We Dance),Thinking Of You,20,False,Bailable,0.347,0.0792,2.99e-05,138.673,kids,04:00,2000,43rd Annual GRAMMY Awards  (2000),Best New Age Album,True
2293,Mini Pop Kids,Mini Pop Kids 12,Fireball,16,False,Bailable,0.629,0.0433,0.0,122.991,kids,03:56,1983,26th Annual GRAMMY Awards  (1983),Best Country Instrumental Performance,True
2294,Mini Pop Kids,Mini Pop Kids 15,Feel It Still,10,False,Bailable,0.651,0.0528,0.0,79.009,kids,02:44,2017,60th Annual GRAMMY Awards  (2017),Best Pop Duo/Group Performance,True
2295,Mini Pop Kids,Mini Pop Kids 13,Uptown Funk,10,False,Bailable,0.739,0.124,0.0,114.953,kids,04:31,2015,58th Annual GRAMMY Awards  (2015),Record Of The Year,True
2296,Mini Pop Kids,Mini Pop Kids 13,Uptown Funk,10,False,Bailable,0.739,0.124,0.0,114.953,kids,04:31,2015,58th Annual GRAMMY Awards  (2015),Best Pop Duo/Group Performance,True
